Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Atribacterota,Bacteroidetes,Balneolaeota,Caldiserica,Calditrichaeota,Candidatus_Absconditabacteria,Candidatus_Bipolaricaulota,Candidatus_Cloacimonetes,Candidatus_Omnitrophica,Candidatus_Saccharibacteria,Chlamydiae,Chlorobi,Chloroflexi,Chrysiogenetes,Coprothermobacterota,Cyanobacteria,Deferribacteres,Deinococcus.Thermus,Dictyoglomi,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thermodesulfobacteria,Thermotogae,Unassigned,Verrucomicrobia,F_B_ratio,group
0.029653169,2.028469904,0.004936233,0.005973558,0.000393468,39.34263682,0.001037324,0.001395022,0.001073094,7.15E-05,0.000178849,0.001108864,0.001359253,0.005329701,0.003326592,0.014379462,0.032729372,0.002003109,0.000107309,0.086706009,0.010087085,0.044855336,0.000894245,0.003863139,0.003290822,49.82229561,0.037307907,0.005794709,0.003541211,0.005794709,0.006510105,0.070538057,3.272901439,0.094575366,0.122833512,0.056480523,0.003827369,0.016311031,0.000250389,4.855178788,1.266368999,favor-type
0.015555909,2.238293791,0.002661559,0.000930254,0.000232563,46.96292836,0.001007775,0.000542648,0.001033615,0.000129202,0.000284244,0.000568488,0.000723531,0.033514974,0.002842442,0.008914931,0.017571459,0.001111136,7.75E-05,0.056926359,0.002428996,0.028010973,0.000723531,0.001317859,0.003514292,48.30055567,0.035737247,0.003462611,0.00136954,0.001938029,0.006253372,0.039664985,2.0652666,0.052791898,0.029328832,0.044574657,0.002299794,0.008398124,0.000155042,0.026357188,1.028482622,favor-type
0.008223101,8.921244876,0.001036931,0.00036172,0.000289376,44.2201968,0.000916357,2.41E-05,0.00108516,4.82E-05,2.41E-05,0.000217032,4.82E-05,0.001760371,0.003327824,0.005594603,0.007837267,0.000771669,4.82E-05,0.028672338,0.002411467,0.007186171,0.000578752,0.001229848,0.001302192,45.37731495,0.021076218,0.000795784,0.002990219,0.002459696,0.004220067,0.018110114,1.285311709,0.037956485,0.007451432,0.010152274,0.002483811,0.00470236,7.23E-05,0.010465765,1.026167187,favor-type
0.00839284,4.701731095,0.002050523,0.000524553,0.000834515,50.90767852,0.000357649,0.000357649,0.000596082,0.000166903,9.54E-05,4.77E-05,9.54E-05,0.001311381,0.004220263,0.007319892,0.010824856,0.001072948,7.15E-05,0.03175927,0.001740561,0.010967916,0.000643769,0.000906045,0.002074367,41.51997675,0.028087403,0.003171158,0.001144478,0.003123472,0.003695711,0.02155434,1.330742044,0.038578453,0.009465789,0.020648294,0.001192165,0.00665228,0.000405336,1.315720767,0.815593599,favor-type
0.00912,4.80782,0.0015,5.00E-04,0.00012,47.96824,6.00E-04,8.00E-05,4.00E-04,0.00034,8.00E-05,0.00018,4.00E-04,0.01506,0.00144,0.00562,0.01062,0.00028,4.00E-05,0.0352,0.0028,0.01206,0.00136,0.00094,0.0013,45.32958,0.03168,0.0011,0.0016,0.00136,0.00282,0.02058,1.57892,0.05312,0.01226,0.06172,0.00146,0.00648,6.00E-05,0.02116,0.944991519,favor-type
0.00498,0.70686,0.00076,0.00024,0,73.16928,0.00036,6.00E-05,0.00038,4.00E-05,8.00E-05,6.00E-05,8.00E-05,0.00012,7.00E-04,0.00228,0.0193,0.00012,4.00E-05,0.01308,4.00E-04,0.00456,6.00E-05,0.00026,0.00048,24.67526,0.00572,0.00052,0.00052,0.00072,0.00124,0.0101,1.34754,0.01314,0.00546,0.00392,1.00E-04,0.00154,2.00E-05,0.00962,0.337235244,favor-type
0.007579211,4.90353106,0.001638158,0.00113579,0.000524211,52.48507474,0.000436842,0,0.000349474,0.000196579,6.55E-05,6.55E-05,0.000305789,0.001092105,0.000961053,0.005504211,0.008649474,0.000305789,2.18E-05,0.025730001,0.002293421,0.011445264,0.000327632,0.000939211,0.001441579,37.25289206,0.01483079,0.00166,0.001354211,0.000786316,0.003341842,0.020706317,5.105046335,0.033440265,0.018260001,0.01015658,0.00083,0.004433948,4.37E-05,0.072603162,0.70978068,favor-type
0.004014366,0.718425032,0.001113474,0.000615341,0.000234416,65.56391735,0.000175812,0,0.000439529,0,0,0.000322321,0.000205114,0.003135308,0.000703247,0.003076704,0.004453895,0.000234416,0,0.016467692,0.001435795,0.00512784,0.000263717,2.93E-05,0.000703247,31.44930632,0.010197076,0.000761851,0.000527435,0.000820454,0.001025568,0.012101702,2.158469009,0.019603,0.004248782,0.006915258,0.000703247,0.001875324,8.79E-05,0.008263148,0.479673997,unfavor-type
0.006154812,1.50708265,0.001154027,0.000230805,0.00015387,57.32291837,0.000692416,0,0.000384676,0.00015387,7.69E-05,0.000230805,7.69E-05,0.013617522,0.001307898,0.005770136,0.016079446,0.000461611,0,0.024926989,0.001384833,0.009693829,0,0.000923222,0.000769351,37.81978095,0.016694928,0.001000157,0.001000157,0.001077092,0.002154184,0.014002197,0.869213323,0.035236299,0.007539645,0.014156068,0.000846287,0.003769822,0,2.299283888,0.659767193,unfavor-type
0.021750115,4.943432971,0.00799735,0.003078478,0.000133847,51.65076678,0.001873856,0.000167309,0.001472315,3.35E-05,0.000568849,0.000167309,0.000501926,0.002375782,0.001271545,0.015760468,0.022151655,0.001840394,0.000602311,0.080676194,0.003546942,0.033963641,0.002911169,0.002676937,0.002610014,34.7418596,0.11962563,0.003848097,0.003111939,0.004450408,0.011109289,0.042161761,5.328309615,0.06340995,0.041157909,0.11045712,0.00234232,0.024627822,0.000234232,2.700962694,0.672630084,favor-type
0.013003678,2.528761818,0.001848068,0.001512056,0.000100804,49.50910274,0.000772828,0,0.001008037,3.36E-05,0.000369614,0.00026881,0.000336012,0.032290788,0.00245289,0.00924034,0.01142442,0.001209644,3.36E-05,0.03860782,0.002083277,0.01848068,0.000235209,0.000705626,0.0027217,39.48615646,0.092773013,0.003057712,0.001780866,0.002251283,0.003225719,0.034071653,8.099779542,0.035852519,0.018077465,0.010483586,0.001780866,0.006451437,3.36E-05,0.027620216,0.797553465,unfavor-type
0.0041,0.5264,0.00038,0.00102,8.00E-05,84.22536,0.00012,0,0.00016,4.00E-05,0,1.00E-04,2.00E-05,0.00752,9.00E-04,0.00228,0.00262,0.00076,0,0.01114,0.00054,0.00228,8.00E-05,0.00034,0.00072,14.50688,0.00458,0.00044,0.00034,0.00076,6.00E-04,0.00926,0.56416,0.009,0.00514,0.00234,1.00E-04,0.00154,0,0.1079,0.17223886,unfavor-type
0.00126,0.89296,0.00036,0.00016,8.00E-05,75.67364,1.00E-04,0,0,4.00E-05,2.00E-05,2.00E-05,4.00E-05,0.00282,0.00058,7.00E-04,0.0017,0.00012,2.00E-05,0.00534,0.00032,0.00138,0.00022,0.00012,0.00018,16.36424,0.00352,0.00012,1.00E-04,8.00E-05,0.00038,0.00348,1.13238,0.0079,0.00258,0.00118,0.00014,5.00E-04,0,5.90122,0.21624756,unfavor-type
0.007763747,0.539894612,0.001135169,0.000425688,8.11E-05,69.49415033,0.000506772,4.05E-05,0.00046623,2.03E-05,6.08E-05,0.000121625,0.000162167,0.000709481,0.001641941,0.005087991,0.008108352,0.000243251,2.03E-05,0.031359051,0.001216253,0.010540857,0.000263521,0.000547314,0.001682483,27.21991979,0.01037869,0.001398691,0.000668939,0.001783837,0.001966275,0.020007358,1.866765589,0.025622392,0.016784288,0.007581309,0.00068921,0.002513589,0,0.717670227,0.39168649,unfavor-type
0.00456,1.50646,0.00094,0.00028,0.00028,63.9937,3.00E-04,2.00E-05,0.00018,2.00E-05,8.00E-05,8.00E-05,0.00012,0.01942,9.00E-04,0.00408,0.00574,0.00038,0,0.01646,0.00212,0.00598,0.00034,0.00052,0.00062,33.5735,0.01212,0.00056,0.00116,0.00086,0.00228,0.01116,0.76062,0.02202,0.0091,0.00988,0.00084,0.00358,8.00E-05,0.02866,0.524637582,favor-type
0.00138,0.14098,0.00024,0.00024,8.00E-05,81.17926,1.00E-04,0,0.00026,6.00E-05,0,0.00014,0,0.00026,0.00028,0.00104,0.00202,0.00012,0,0.0074,0.00034,0.0015,0.00012,0.00022,0.00042,18.40102,0.00446,0.00012,0.00034,4.00E-05,0.00112,0.00314,0.23782,0.00672,0.00188,0.00214,0.00026,0.00094,0,0.00354,0.226671443,favor-type
0.0021,0.92878,0.00098,2.00E-05,0.00012,82.24364,4.00E-05,0,0,0,0,4.00E-05,0.00018,8.00E-05,0.00028,0.002,0.00262,0.00024,0,0.00674,0.00068,0.0033,2.00E-05,0.00026,0.00034,16.18938,0.00292,1.00E-04,2.00E-05,4.00E-04,0.00036,0.00526,0.5815,0.01056,0.00736,0.00202,0.00038,0.00196,0,0.00532,0.196846589,unfavor-type
0.00698,1.22528,0.00096,4.00E-04,0.00034,66.30124,0.00056,8.00E-05,0.00072,0.00012,0.00014,0.00014,0.00016,0.00326,0.00142,0.0053,0.00722,0.00066,2.00E-05,0.02282,0.00126,0.01506,6.00E-05,0.00054,0.00108,23.30182,0.01068,0.00194,0.00094,0.00134,0.00178,0.01822,2.61116,0.0273,0.01288,0.01694,0.00078,0.00332,6.00E-05,6.39502,0.351453759,favor-type
0.01126,1.54836,0.0018,0.00136,0.00026,73.29232,0.00124,9.00E-04,0.00036,0.00016,0.00026,4.00E-05,0.00038,0.00356,0.0018,0.00738,0.01584,0.00048,0.00016,0.03878,0.0026,0.02038,0.00066,0.00038,0.001,19.6617,0.03994,0.00308,0.00106,0.0033,0.0053,0.03358,1.86368,0.03978,2.76854,0.0626,0.00086,0.00864,0.00022,0.556,0.268264124,favor-type
0.00726,2.96278,0.00156,0.00052,4.00E-04,38.18616,0.00054,8.00E-05,0.00062,4.00E-05,0.00022,0.00048,2.00E-04,0.00434,0.00212,0.0052,0.01046,0.00108,4.00E-05,0.03322,0.00428,0.01412,0.00032,0.00134,0.00164,45.00396,0.02178,0.00106,0.00202,0.00138,0.00304,0.02158,1.69078,0.05002,0.01582,0.01296,0.0012,0.0064,2.00E-05,11.92896,1.178541126,favor-type
0.00636,0.67248,0.00104,0.00034,0.00066,74.18624,0.00044,2.00E-05,0.00026,8.00E-05,0,6.00E-05,1.00E-04,0.00036,0.00078,0.0043,0.01146,0.00062,2.00E-05,0.023,0.00176,0.0137,0.00054,0.00116,0.00114,21.66224,0.83328,0.00166,0.00122,0.00144,0.00212,0.01738,2.44516,0.02984,0.01134,0.0125,0.00094,0.00484,8.00E-05,0.04904,0.291998085,favor-type
0.00742,1.22316,0.0022,0.00032,0.00012,65.71404,0.00044,2.00E-04,0.00056,1.00E-04,0.00012,0.00028,0.00256,0.019,0.00174,0.00634,0.0097,0.00046,6.00E-05,0.03924,0.002,0.01198,0.00032,6.00E-04,0.00102,28.45052,0.0259,0.00116,0.001,0.00124,0.00202,0.0166,3.51742,0.03456,0.0148,0.05714,0.00078,0.00754,0.00028,0.82506,0.432944314,favor-type
0.0063,2.30026,0.0017,0.00042,4.00E-05,68.06918,0.00046,0,0.00016,4.00E-05,4.00E-05,0.00098,0.00034,6.00E-05,0.00066,0.00414,0.00762,4.00E-04,0,0.01778,0.00092,0.0079,0,2.00E-04,0.00096,23.61832,0.00534,0.00106,0.00014,0.00098,0.00134,0.0135,5.89424,0.0166,0.01024,0.0029,0.00036,0.00308,4.00E-05,0.0113,0.346975239,unfavor-type
0.0044,4.07688,0.00148,0.00028,8.00E-05,54.03384,0.00012,1.00E-04,0.00036,4.00E-05,0.00014,2.00E-04,0.00026,0.00066,0.00166,0.00324,0.00402,0.00016,2.00E-05,0.021,0.00156,0.006,0.00032,0.00022,0.00076,40.13726,0.01396,0.00052,0.00148,0.00068,0.00166,0.01108,1.54882,0.02552,0.00648,0.01312,0.00054,0.00344,2.00E-05,0.07762,0.742817094,favor-type
0.00352,12.91846,0.00082,3.00E-04,0,48.53714,0.00034,2.00E-05,6.00E-05,2.00E-05,8.00E-05,0.00014,0,0.00042,0.00086,0.00366,0.00522,0.00014,0,0.01766,0.00138,0.00808,0.00024,8.00E-04,0.00088,35.84108,0.01026,0.00076,7.00E-04,0.00108,0.0019,0.0111,2.03374,0.02202,0.01014,0.00698,0.00052,0.0028,0,0.55668,0.738425873,unfavor-type
0.00122,0.27938,0.00044,0.00016,4.00E-05,70.10138,6.00E-05,2.00E-05,0.00022,2.00E-05,0,2.00E-05,6.00E-05,0.00298,0.00034,0.00102,0.00212,0.00024,0,0.00654,0.00032,0.00166,8.00E-05,0.00042,3.00E-04,24.2549,0.48222,8.00E-05,0.00014,0.00032,0.00062,0.00394,0.3832,0.00632,0.07222,0.00126,0.00026,0.00106,0,4.39442,0.345997468,unfavor-type
0.020397228,2.089010616,0.002557852,0.000983789,0.000163965,56.24086306,0.001574063,0.000131172,0.000557481,6.56E-05,0.000163965,0.000426309,0.000688652,0.007903106,0.003803985,0.013117188,0.023086251,0.001606856,0.000295137,0.083654868,0.004591016,0.021938497,0.000754238,0.000655859,0.003672813,36.24243056,0.020134884,0.003115332,0.001869199,0.003508848,0.00331209,0.048336839,4.897203875,0.162620342,0.027382131,0.022725529,0.000983789,0.007771934,0.000229551,0.035711545,0.644414552,unfavor-type
0.00348,1.67538,0.00056,0.00026,2.00E-05,63.48124,8.00E-05,4.00E-04,0.00014,0,0,6.00E-05,8.00E-05,0.001,0.00042,0.00246,0.00238,0.00016,2.00E-05,0.01488,0.00124,0.00338,0.00046,0.00082,0.00034,34.21354,0.01138,0.00028,0.00108,4.00E-04,0.0014,0.00572,0.53082,0.01708,0.0027,0.0058,0.00088,0.00268,4.00E-05,0.01694,0.538955131,unfavor-type
0.0101,1.48226,0.00128,0.00054,0.00054,47.11736,0.00044,2.00E-05,0.00058,0.00012,0.00012,8.00E-05,0.00026,0.0038,0.00188,0.00622,0.00846,6.00E-04,0,0.03002,0.00238,0.01064,0.00038,0.00088,0.0017,49.9137,0.01922,0.00078,0.00128,0.00182,0.00248,0.01816,1.27348,0.03998,0.00988,0.0132,0.00122,0.0054,4.00E-05,0.0187,1.059348402,favor-type
0.00306,1.8291,0.00096,0.00028,0.00036,58.34106,0.00034,0.00018,0.00022,0.00032,8.00E-05,0.00024,4.00E-05,0.01196,0.00106,0.00402,0.006,0.00024,8.00E-05,0.02668,0.0013,0.00502,0.00066,0.00036,6.00E-04,35.16058,0.03208,0.00056,0.00086,0.00048,0.00158,0.01118,4.28988,0.0268,0.0782,0.01896,0.0012,0.00472,1.00E-04,0.1386,0.602672972,favor-type
0.00348,0.57516,0.00076,1.00E-04,0.00012,69.7567,0.00034,2.00E-05,0.00014,0,0.00012,0.00012,1.00E-04,0.0025,0.00176,0.00402,0.00906,8.00E-05,0,0.01628,0.00086,0.00574,0.00016,0.00034,0.00054,26.69988,0.01092,0.00056,0.00062,2.00E-04,0.00114,0.00814,2.43152,0.0178,0.0062,0.00732,0.00042,0.00306,0,0.43372,0.382757212,favor-type
0.00362,0.53294,0.00096,0.00044,0.00034,70.5727,3.00E-04,0,0.00028,2.00E-05,2.00E-05,0.00016,0.00012,0.00116,6.00E-04,0.00216,0.00392,6.00E-05,0,0.01296,0.00124,0.004,0.00018,8.00E-05,9.00E-04,28.27464,0.01026,8.00E-04,0.0011,0.00054,0.00142,0.00678,0.50104,0.04194,0.003,0.00508,0.00032,0.00326,0,0.01066,0.400645575,favor-type
0.00988,8.53978,0.00094,0.00046,0.00034,41.61148,0.00018,4.00E-05,0.00018,8.00E-05,2.00E-04,0,0.00012,0.00524,0.00048,0.00376,0.01102,0.00018,6.00E-05,0.01978,0.00056,0.01974,8.00E-05,0.00016,0.00108,46.63816,0.00528,0.00164,5.00E-04,0.00102,0.00106,0.01762,2.55474,0.0197,0.0494,0.00314,3.00E-04,0.00218,2.00E-05,0.47942,1.120800318,favor-type
0.00444,0.87508,0.00092,0.00056,0.00014,65.4447,2.00E-04,4.00E-05,2.00E-04,4.00E-05,0,0.00022,8.00E-05,0.00148,0.00122,0.00386,0.00636,0.00022,2.00E-05,0.01992,0.00174,0.0074,0.00022,0.00042,0.00096,31.5883,0.01066,0.00116,0.00098,0.00138,0.00194,0.01298,0.87514,0.0185,0.00694,0.01078,0.00078,0.00284,4.00E-05,1.09714,0.48267163,favor-type
0.00646,0.57358,0.00084,0.00038,8.00E-05,77.42096,0.00064,0,0.00088,2.00E-05,0.00014,0.00018,4.00E-05,0.02754,0.00272,0.00566,0.00948,0.00072,0,0.02472,0.00106,0.00772,0.00012,0.00062,0.00182,19.06666,0.01216,0.00168,0.00172,0.00138,0.00186,0.01836,2.2988,0.02934,0.14134,0.00558,0.00088,0.00362,1.00E-04,0.33014,0.246272586,favor-type
0.023002279,1.403304959,0.002622193,0.001560039,0.000464692,58.35960229,0.000497885,0.000132769,0.000630654,0,0.000232346,0.000165962,0.001759193,0.002423039,0.002655386,0.009194273,0.022106086,0.001028962,9.96E-05,0.054037099,0.002257078,0.03060332,0.000265539,0.000796616,0.00458054,30.5667091,0.014505044,0.003750732,0.002257078,0.005178002,0.004348194,0.055530754,2.537254232,0.04962252,0.031101205,0.015202083,0.001261308,0.005543118,6.64E-05,6.783647471,0.523764863,unfavor-type
0.00636,1.49988,0.00098,5.00E-04,0.00012,70.1258,0.00024,2.00E-05,0.00032,6.00E-05,8.00E-05,0.00012,0.00028,0.00078,0.001,0.00446,0.00996,6.00E-04,0,0.0209,0.00174,0.00994,0.00044,0.00062,0.00078,26.77116,0.01284,0.00118,0.00084,0.0011,0.00254,0.01268,0.887,0.03056,0.01086,0.01908,0.0012,0.00434,2.00E-05,0.55862,0.381759067,favor-type
0.00576,1.67546,0.00054,0.00018,0.00016,74.7419,0.00028,6.00E-05,0.00018,6.00E-05,0.00024,2.00E-04,0.00024,4.00E-04,0.00056,0.00368,0.00792,0.00036,0,0.01916,0.0014,0.01382,1.00E-04,0.00032,8.00E-04,20.2156,0.00708,0.00098,0.00038,0.00092,0.00162,0.01354,3.23568,0.0175,0.00916,0.0051,5.00E-04,0.00266,0.00014,0.01536,0.270472118,unfavor-type
0.00234,0.47674,0.00064,0.00014,4.00E-05,76.50166,0.00014,0,4.00E-05,0,2.00E-05,0,6.00E-05,0.00018,0.00068,0.00158,0.00832,0.00018,0,0.00922,0.00074,0.004,2.00E-04,0.00022,6.00E-04,20.97196,0.13882,0.00022,0.00032,4.00E-04,0.00058,0.00756,1.8379,0.00978,0.00778,0.00362,0.00024,0.00142,0,0.01166,0.274137319,favor-type
0.00204,0.26478,0.00034,8.00E-05,6.00E-05,87.18882,1.00E-04,0,6.00E-05,0,0,0.00014,0.00014,0.00482,0.00026,0.00098,0.0019,3.00E-04,0,0.00662,0.00014,0.00236,2.00E-05,0.00012,1.00E-04,11.98464,0.0033,0.00012,0.00022,0.00034,0.00046,0.00524,0.47936,0.00714,0.00274,0.00134,2.00E-04,0.00082,4.00E-05,0.03986,0.137456156,unfavor-type
0.00666,0.66126,0.00146,0.00092,0.00012,73.93006,0.00136,0,0.00032,6.00E-05,6.00E-05,4.00E-05,0.00014,0.00176,0.00068,0.00398,0.00706,2.00E-04,8.00E-05,0.02002,0.00282,0.00976,3.00E-04,0.00042,0.00082,21.94516,0.01154,0.00202,0.00118,0.00198,0.00144,0.01632,1.85156,0.02092,0.01806,0.01166,7.00E-04,0.00286,6.00E-05,1.46418,0.296836767,favor-type
0.00596,1.82596,0.001,0.00096,0.00018,74.90454,0.00028,0.00012,3.00E-04,0.00012,8.00E-05,0.00016,0.00042,0.00474,0.00084,0.00548,0.0069,0.00038,2.00E-05,0.02336,0.00084,0.01112,0.00038,0.00054,0.00088,20.2736,0.01132,0.00156,0.00054,0.00168,0.00148,0.01784,2.42224,0.02126,0.07898,0.02234,0.00058,0.00284,6.00E-05,0.34812,0.270659162,favor-type
0.01064,1.15908,0.00134,0.00106,0.00022,57.50264,0.00054,0,6.00E-04,0,0.00018,0.00014,2.00E-04,0.00074,0.00312,0.0085,0.0164,0.00122,0,0.03888,0.0027,0.01548,1.00E-04,0.00118,0.00156,38.01134,0.01614,0.0018,0.00074,0.0039,0.00274,0.0255,1.48754,0.03908,0.01896,0.00846,0.00076,0.005,1.00E-04,1.61142,0.661036432,favor-type
0.0034,0.95406,0.00086,0.00018,2.00E-04,71.69216,0.00034,1.00E-04,2.00E-04,0,6.00E-05,1.00E-04,4.00E-05,3.00E-04,8.00E-04,0.0033,0.00404,0.00012,2.00E-05,0.0147,0.00132,0.00642,3.00E-04,0.00058,0.00068,24.45242,0.0113,0.00044,0.00056,0.00026,0.00154,0.00958,1.91006,0.02086,0.0049,0.00744,0.00076,0.00302,4.00E-05,0.89254,0.341075231,favor-type
0.00204,0.45958,0.00042,0.00014,1.00E-04,65.3481,4.00E-04,0,1.00E-04,0,0,6.00E-05,1.00E-04,0.0402,0.00064,0.0018,0.00244,0.00014,0,0.00928,0.00036,0.00422,0,0.00036,0.00056,13.2856,0.10838,8.00E-05,0.00048,0.00034,0.00106,0.0069,0.91322,0.01036,0.00406,0.00272,3.00E-04,0.00142,2.00E-05,19.79402,0.203305069,unfavor-type
0.0048,0.90528,0.0011,1.00E-04,0.00022,65.56946,0.00018,2.00E-04,3.00E-04,0.00012,6.00E-05,6.00E-05,0.00012,0.00278,0.00076,0.0033,0.01588,7.00E-04,2.00E-05,0.01466,0.0012,0.00778,0.00026,0.00048,0.00066,21.44364,0.00798,9.00E-04,0.00042,0.00116,0.00106,0.01114,1.65248,0.01482,0.00764,0.0066,0.00058,0.00164,8.00E-05,10.31938,0.327037008,unfavor-type
0.016916757,1.793800867,0.005283233,0.001509495,0.000468464,55.07435045,0.000624619,0.000104103,0.000858851,7.81E-05,0.000130129,0.00018218,0.000208206,0.000728722,0.002446423,0.008432353,0.020820624,0.001067057,2.60E-05,0.047887435,0.003383351,0.019883696,0.000702696,0.001119109,0.003097068,38.54904714,0.024516285,0.004216176,0.002706681,0.002446423,0.005621569,0.038934567,4.211621864,0.058141593,0.021991784,0.032714406,0.001431418,0.007625554,0.000312309,0.034562236,0.699945561,favor-type
0.0091,3.0892,0.00128,0.00038,0.00022,70.63244,0.00032,0,0.00036,0,4.00E-05,0.00016,0.00048,0.00128,0.00124,0.00428,0.0072,0.00064,0,0.02644,0.00092,0.0099,0.00024,0.00062,0.00138,24.05634,0.01264,9.00E-04,0.00118,0.00068,0.00146,0.01908,2.0254,0.04708,0.01222,0.0141,0.00064,0.0051,8.00E-05,0.01498,0.340584864,favor-type
0.01738,25.16128,0.00186,0.00138,0.00028,44.19634,0.00112,3.00E-04,0.00048,2.00E-05,0.00038,0.00026,0.00108,0.00472,0.00198,0.01058,0.01738,0.00214,0,0.05562,0.00246,0.03292,4.00E-04,0.00116,0.00112,24.9572,0.01216,0.00466,0.0011,0.00398,0.0036,0.03852,2.61488,0.03788,0.0312,0.01324,8.00E-04,0.00662,0.00016,2.76136,0.564689293,favor-type
0.013826301,1.880620551,0.002192717,0.000456816,0.00027409,58.51461065,0.000639543,0.000182726,0.000517725,6.09E-05,0.000152272,0.000365453,0.005816792,0.003806801,0.00642588,0.014709479,0.016475834,0.002131809,6.09E-05,0.06240108,0.001766356,0.02232308,9.14E-05,0.000669997,0.002253626,32.58792111,0.030180317,0.003289076,0.001979536,0.002801805,0.002893169,0.033043032,1.701061367,0.051802947,0.028505325,0.081221904,0.001096359,0.009105868,6.09E-05,4.912204512,0.556919387,unfavor-type
0.00736,0.69702,0.00152,5.00E-04,2.00E-05,51.0601,5.00E-04,0,0.00018,3.00E-04,6.00E-05,6.00E-05,0.00026,0.00144,0.00044,0.00406,0.00894,5.00E-04,0,0.01788,0.00064,0.01498,0.00012,0.00054,0.00092,16.18366,0.01556,0.0014,0.001,0.00112,0.0012,0.01776,2.52486,0.01528,2.36818,0.00448,0.00028,0.00246,8.00E-05,27.04434,0.316953159,unfavor-type
0.00164,0.34942,0.00034,2.00E-05,1.00E-04,82.71522,0.00018,0,1.00E-04,2.00E-05,2.00E-05,0,2.00E-05,0.00056,0.00058,0.0019,0.0017,1.00E-04,2.00E-05,0.00582,0.00042,0.00242,0.00022,6.00E-05,0.00022,16.1847,0.00546,4.00E-04,3.00E-04,0.00016,6.00E-04,0.00412,0.69864,0.00454,0.00182,0.0014,2.00E-04,7.00E-04,0,0.01586,0.195667738,unfavor-type
0.00084,0.15586,8.00E-05,6.00E-05,4.00E-05,91.0661,0.00014,2.00E-05,2.00E-05,6.00E-05,2.00E-05,6.00E-05,0,4.00E-04,6.00E-05,0.00096,0.0012,0,2.00E-05,0.00356,0.00014,0.00172,0,8.00E-05,0.00024,7.17078,0.00182,8.00E-05,2.00E-05,8.00E-05,0.00036,0.00188,1.58442,0.0039,0.00168,0.00082,0.00014,3.00E-04,0,0.00204,0.078742584,unfavor-type
0.00484,0.79344,0.00142,0.00034,0.00036,76.6765,2.00E-04,4.00E-05,0.00024,4.00E-05,0,0.00014,0.00016,0.0064,0.00118,0.0046,0.0055,0.00054,2.00E-05,0.01742,0.00094,0.00758,0.00018,5.00E-04,0.00084,18.48142,0.01466,0.00078,0.00086,0.00094,0.00104,0.00986,3.11316,0.0174,0.00918,0.00676,0.00038,0.00248,0.00018,0.81748,0.241031085,favor-type
0.0032,0.67694,6.00E-04,0.00032,1.00E-04,73.47982,0.00012,0,2.00E-04,4.00E-05,0,0,8.00E-05,0.00012,0.00068,0.00266,0.00314,0.00038,2.00E-05,0.00962,0.00078,0.00464,0.00016,0.00028,0.00074,25.28108,0.0054,0.00054,0.00016,0.00028,0.00072,0.00596,0.49244,0.01368,0.00302,0.00332,0.00034,0.00198,0,0.00644,0.344054735,unfavor-type
0.015455733,6.063228852,0.002980749,0.000910784,0.000275995,33.41178958,0.000965983,8.28E-05,0.001269578,0,2.76E-05,0.000165597,0.000303595,0.017277302,0.002014765,0.011039809,0.019209268,0.00057959,0,0.052301096,0.002345959,0.022217616,0.001352377,0.001655971,0.002042365,57.81735795,0.030966665,0.003063547,0.001545573,0.001904367,0.005133511,0.031905049,1.616393675,0.048299166,0.019071271,0.029559089,0.001186779,0.007783066,0.000193197,0.756144137,1.730447805,favor-type
0.00804,8.10224,0.00108,5.00E-04,0.00014,59.5708,0.00064,1.00E-04,0.00092,0.00012,0.00036,0.00018,0.00012,0.00052,9.00E-04,0.00666,0.01514,0.00104,0.00016,0.02614,0.00154,0.01688,0.00022,0.00078,0.00128,30.75034,0.009,0.0018,0.00074,0.00212,0.0019,0.02058,1.34378,0.02172,0.02768,0.00972,0.00118,0.00314,4.00E-05,0.04976,0.516198204,unfavor-type
0.00914,0.60546,0.00084,0.00034,4.00E-05,73.05764,0.00036,4.00E-05,0.00058,4.00E-05,6.00E-05,2.00E-05,0.00012,0.00238,0.00196,0.00646,0.00814,0.00056,0,0.02618,0.00096,0.01314,0.00018,0.00046,0.00146,24.43126,0.00932,0.00186,0.00092,0.00182,0.0026,0.02122,1.25752,0.02676,0.01004,0.0057,0.00056,0.0021,2.00E-05,0.49174,0.334410747,unfavor-type
0.007256022,0.743173654,0.003898758,0.000216598,0.001732781,2.280042367,0.000135374,0,0.001137138,0.000379046,0,0.000649793,0.000108299,0.007932889,0.002057678,0.00506297,0.008907579,0.000162448,0,0.040233016,0.005631539,0.009476148,0.002193051,0.000812241,0.000866391,90.31526873,0.035522017,0.000406121,0.001489109,0.000703942,0.003140666,0.015486733,2.224539216,0.062217678,0.019547939,0.022526157,0.001705707,0.00649793,2.71E-05,4.168855206,39.61122392,favor-type
