"","KO","KO_ID","fc","auroc","p.val","p.adj","cohen.d","ID","L1","id1","L2","id2","L3","gene","protein","EC"
"5428","K18119","K18119",0.0110277827706092,0.612399945733279,1.51964504677859e-07,1.29903127920725e-06,0.320350409484967,"A09100","Metabolism",9101,"Carbohydrate metabolism",650,"Butanoate metabolism [PATH:ko00650","sucD"," succinate-semialdehyde dehydrogenase ","EC:1.2.1.76"
"5429","K18120","K18120",0.0120723318883013,0.584622167955501,7.74361566012124e-05,0.000392890578831014,0.165145131120903,"A09100","Metabolism",9101,"Carbohydrate metabolism",650,"Butanoate metabolism [PATH:ko00650","4hbD, abfH"," 4-hydroxybutyrate dehydrogenase ","EC:1.1.1.61"
"5430","K18122","K18122",0.011380151186424,0.596704050407754,6.27829650481818e-06,4.22921494329419e-05,0.233402748362517,"A09100","Metabolism",9101,"Carbohydrate metabolism",650,"Butanoate metabolism [PATH:ko00650","cat2, abfT"," 4-hydroxybutyrate CoA-transferase ","EC:2.8.3.-"
"5431","K18138","K18138",-0.0333206232952029,0.403228116191079,6.16976424150373e-06,4.16621711879643e-05,-0.265288872536664,"A09160","Human Diseases",9175,"Drug resistance: antimicrobial",1501,"beta-Lactam resistance [PATH:ko01501","acrB, mexB, adeJ, smeE, mtrD, cmeB"," multidrug efflux pump",""
"5435","K18140","K18140",-0.0460072175899248,0.423039237854053,0.000324026317875203,0.00132441979510503,-0.27546027157334,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes [BR:ko01504","envR, acrS"," TetR/AcrR family transcriptional regulator, acrEF/envCD operon repressor",""
"5437","K18141","K18141",-0.0530105115318436,0.424312998387072,0.00040737588467521,0.00160597140899896,-0.259268748047153,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters [BR:ko02000","acrE"," membrane fusion protein, multidrug efflux system",""
"5439","K18142","K18142",-0.0178767361035498,0.446860067230438,0.0130490378793198,0.0343817371465875,-0.17755733605046,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes [BR:ko01504","acrF"," multidrug efflux pump",""
"5441","K18143","K18143",-0.00133626699695074,0.41304511674882,4.29547853204593e-05,0.000234981302613761,-0.152502695362461,"A09160","Human Diseases",9175,"Drug resistance: antimicrobial",1501,"beta-Lactam resistance [PATH:ko01501","adeS"," two-component system, OmpR family, sensor histidine kinase AdeS ","EC:2.7.13.3"
"5445","K18149","K18149",0.08213649174179,0.650416798564947,2.07308942062623e-12,2.89606418055939e-11,0.57540904514846,"A09180","Brite Hierarchies",9181,"Protein families: metabolism",1011,"Peptidoglycan biosynthesis and degradation proteins [BR:ko01011","pbp5, pbp4, pbp3"," penicillin-binding protein",""
"5448","K18197","K18197",0,0.518884065180361,0.00358669955522726,0.0108790020024853,-0.00341089186787543,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","yesW"," rhamnogalacturonan endolyase ","EC:4.2.2.23"
"5449","K18205","K18205",0.00713505830624856,0.571703673555525,0.000796083472069155,0.00286562515713263,0.169028358960541,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","hypBA1"," non-reducing end beta-L-arabinofuranosidase ","EC:3.2.1.185"
"5450","K18206","K18206",0.0118183270009113,0.570211338729857,0.00103406552350144,0.0035903375932748,0.271059336300384,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","hypBA2"," beta-L-arabinobiosidase ","EC:3.2.1.187"
"5451","K18209","K18209",0.00476444929260571,0.581550822291563,1.00561060766142e-05,6.44550725126176e-05,0.109825648594221,"A09100","Metabolism",9102,"Energy metabolism",720,"Carbon fixation pathways in prokaryotes [PATH:ko00720","tfrA"," fumarate reductase (CoM/CoB) subunit A ","EC:1.3.4.1"
"5452","K18210","K18210",0.00440557543429771,0.577209484616892,2.04113021269849e-05,0.000121475698005201,0.117760465383568,"A09100","Metabolism",9102,"Energy metabolism",720,"Carbon fixation pathways in prokaryotes [PATH:ko00720","tfrB"," fumarate reductase (CoM/CoB) subunit B ","EC:1.3.4.1"
"5453","K18234","K18234",-0.0418294692836371,0.42707909374576,0.000660419889719543,0.0024438471119133,-0.294935907136668,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes [BR:ko01504","vat"," virginiamycin A acetyltransferase ","EC:2.3.1.-"
"5454","K18244","K18244",0,0.51665686850872,0.0174266673138578,0.0445074944954539,0.199583097832238,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","mmgC"," acyl-CoA dehydrogenase ","EC:1.3.99.-"
"5455","K18285","K18285",0,0.4702512850661,0.00137039029309327,0.00461004831527053,-0.115254841323069,"A09100","Metabolism",9108,"Metabolism of cofactors and vitamins",130,"Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130","mqnE"," aminodeoxyfutalosine synthase ","EC:2.5.1.120"
"5456","K18325","K18325",-0.00530916667131218,0.428774928774929,0.000793226941788072,0.00285905087330194,-0.182618223189083,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors [BR:ko03000","ramA"," AraC family of transcriptional regulator, multidrug resistance transcriptional activator",""
"5457","K18326","K18326",-0.0382510001524264,0.428974660456142,0.000907923297349011,0.00320583942906186,-0.278615283477061,"A09130","Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system [PATH:ko02020","mdtD"," MFS transporter, DHA2 family, multidrug resistance protein",""
"5459","K18331","K18331",0.0209097381546259,0.620999713592306,1.59654240899212e-08,1.5244050570262e-07,0.381097707068581,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","hndC"," NADP-reducing hydrogenase subunit HndC ","EC:1.12.1.3"
"5460","K18332","K18332",0.0302975099869499,0.623483169779466,8.06967074720152e-09,7.95125191020117e-08,0.131199024711792,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","hndD"," NADP-reducing hydrogenase subunit HndD ","EC:1.12.1.3"
"5461","K18345","K18345",0.00144577438218044,0.550577337614375,0.0176334831585793,0.0449942938333837,0.020004474705453,"A09160","Human Diseases",9175,"Drug resistance: antimicrobial",1502,"Vancomycin resistance [PATH:ko01502","vanSB, vanS, vanSD"," two-component system, OmpR family, sensor histidine kinase VanS ","EC:2.7.13.3"
"5466","K18346","K18346",0.0032018502288898,0.559738615294171,0.000301113255427222,0.00124296924377147,0.20142666013082,"A09130","Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system [PATH:ko02020","vanW"," vancomycin resistance protein VanW",""
"5469","K18347","K18347",0,0.479559535115091,0.00554232520208409,0.0159893969620763,-0.064439621008723,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes [BR:ko01504","vanH"," D-specific alpha-keto acid dehydrogenase ","EC:1.1.1.-"
"5472","K18349","K18349",0.165106524036015,0.718118301451635,2.28048620860379e-24,1.03755891654837e-22,0.695821869854122,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes [BR:ko01504","vanRC, vanRE, vanRG"," two-component system, OmpR family, response regulator VanR",""
"5476","K18350","K18350",0.143751480041756,0.707739791073124,2.95608880931548e-22,1.10369486216864e-20,0.651114317304018,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes [BR:ko01504","vanSC, vanSE, vanSG"," two-component system, OmpR family, sensor histidine kinase VanS ","EC:2.7.13.3"
"5481","K18369","K18369",0.17389815586255,0.76319359652693,1.0054918922219e-34,7.47475490592812e-33,0.934819150506617,"A09100","Metabolism",9101,"Carbohydrate metabolism",650,"Butanoate metabolism [PATH:ko00650","adh2"," alcohol dehydrogenase ","EC:1.1.1.-"
"5482","K18446","K18446",-0.0346151755378372,0.426430907912389,0.00058955883227374,0.00221111118806809,-0.234401320521604,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","ygiF"," triphosphatase ","EC:3.6.1.25"
"5483","K18471","K18471",0.0994130500271427,0.675281508614842,2.70345672744891e-16,5.72747600833068e-15,0.464715459370118,"A09100","Metabolism",9101,"Carbohydrate metabolism",640,"Propanoate metabolism [PATH:ko00640","ydjG"," methylglyoxal reductase ","EC:1.1.1.-"
"5484","K18475","K18475",0.186275145248972,0.691682117608044,3.49716347902454e-19,9.64151759150938e-18,0.648170044901623,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins [BR:ko02035","fliB"," lysine-N-methylase ","EC:2.1.1.-"
"5485","K18478","K18478",-0.0292534952013591,0.440415894119598,0.00537135657261123,0.0155608611077109,-0.200154640812835,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","yihV"," sulfofructose kinase ","EC:2.7.1.184"
"5486","K18479","K18479",-0.015084988708107,0.439206198465458,0.00446320292533731,0.013182202041986,-0.161057830222035,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","yihS"," sulfoquinovose isomerase ","EC:5.3.1.31"
"5487","K18531","K18531",-0.0137437078078465,0.443664360331027,0.00843304078955343,0.0233500158343272,-0.159561930704343,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors [BR:ko03000","frvR"," putative frv operon regulatory protein",""
"5488","K18532","K18532",0,0.519046111638704,0.00478218212972271,0.0140248145164041,0.00971306775264825,"A09100","Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism [PATH:ko00230","AK6, FAP7"," adenylate kinase ","EC:2.7.4.3"
"5491","K18640","K18640",0.124338974713561,0.6533675515157,7.92426707854828e-13,1.16567928791507e-11,0.209387567439062,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4812,"Cytoskeleton proteins [BR:ko04812","parM, stbA"," plasmid segregation protein ParM",""
"5492","K18657","K18657",-0.0434570330864948,0.420201540571911,0.000192793454929285,0.000853162830301787,-0.280182607818839,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins [BR:ko03036","zapC"," cell division protein ZapC",""
"5493","K18672","K18672",0.103223754134925,0.658873362577066,1.17484368483846e-13,1.852603886357e-12,0.553978356675683,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","dacA"," diadenylate cyclase ","EC:2.7.7.85"
"5494","K18682","K18682",-0.0944239565657822,0.347141198993051,9.42135258696908e-13,1.37376850506313e-11,-0.510276943528909,"A09120","Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation [PATH:ko03018","rny"," ribonucrease Y ","EC:3.1.-.-"
"5496","K18691","K18691",-0.137322127091365,0.309685855982152,0,0,-0.600034674630808,"A09180","Brite Hierarchies",9181,"Protein families: metabolism",1011,"Peptidoglycan biosynthesis and degradation proteins [BR:ko01011","mltF"," membrane-bound lytic murein transglycosylase F ","EC:4.2.2.-"
"5497","K18697","K18697",-0.0467628230415676,0.430320022912615,0.00113399459158425,0.00389025091451607,-0.26893015313542,"A09100","Metabolism",9103,"Lipid metabolism",564,"Glycerophospholipid metabolism [PATH:ko00564","pgpC"," phosphatidylglycerophosphatase C ","EC:3.1.3.27"
"5498","K18707","K18707",0.0652845957197652,0.599417386454424,3.43523017607174e-06,2.45719299364032e-05,0.261851252259007,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis [BR:ko03016","mtaB"," threonylcarbamoyladenosine tRNA methylthiotransferase MtaB ","EC:2.8.4.5"
"5499","K18765","K18765",-0.00615617557057015,0.409291668550928,2.026863692417e-05,0.000120712926345236,-0.220529546424094,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis [BR:ko03019","csrD"," RNase E specificity factor CsrD",""
"5500","K18778","K18778",-0.0484178105803263,0.425684740499555,0.000517717545816199,0.00196917144196696,-0.278596951272326,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins [BR:ko03036","zapD"," cell division protein ZapD",""
"5501","K18779","K18779",0.00692259667893429,0.577345151419225,0.000294454915068822,0.00121971722530498,0.0797081510115566,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis [BR:ko03016","tgtA"," 7-cyano-7-deazaguanine tRNA-ribosyltransferase ","EC:2.4.2.48"
"5502","K18785","K18785",-0.0319802261009481,0.446298557409669,0.0121442317196303,0.0323250873713689,-0.196690155819433,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","mp2"," beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase ","EC:2.4.1.319"
"5503","K18790","K18790",0,0.484496299311114,0.00707095863739715,0.019889460005057,-0.0729352616365251,"A09160","Human Diseases",9175,"Drug resistance: antimicrobial",1501,"beta-Lactam resistance [PATH:ko01501","blaOXA-1"," beta-lactamase class D OXA-1 ","EC:3.5.2.6"
"5505","K18800","K18800",-0.0474375140091096,0.418622529733641,0.000144221964300861,0.000664890406848821,-0.294259287243417,"A09100","Metabolism",9108,"Metabolism of cofactors and vitamins",130,"Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130","ubiI"," 2-polyprenylphenol 6-hydroxylase ","EC:1.14.13.240"
"5506","K18839","K18839",-0.0205663694708743,0.448495605903013,0.0159540043595308,0.0411247802778493,-0.151164455609824,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2048,"Prokaryotic defense system [BR:ko02048","ghoT"," toxin GhoT",""
"5507","K18850","K18850",-0.0386692714542833,0.43032755995719,0.00113686742157504,0.00389850006261687,-0.281031836598979,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis [BR:ko03009","ycfD"," 50S ribosomal protein L16 3-hydroxylase ","EC:1.14.11.47"
"5508","K18853","K18853",0.00454850455571615,0.578223217112106,6.21970477554604e-06,4.19313862033978e-05,0.113176802469501,"A09100","Metabolism",9108,"Metabolism of cofactors and vitamins",790,"Folate biosynthesis [PATH:ko00790","dmrX"," dihydromethanopterin reductase (acceptor) ","EC:1.5.99.15"
"5509","K18855","K18855",0.00321293876534966,0.562813729480396,0.000423682454306155,0.00166081926297224,0.096283398930609,"A09190","Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","E1.1.1.374"," UDP-N-acetylglucosamine 3-dehydrogenase ","EC:1.1.1.374"
"5510","K18882","K18882",0.00326197593891679,0.569382263826708,0.000116841289957903,0.000558450390464694,0.118350631371394,"A09180","Brite Hierarchies",9182,"Protein families: genetic information processing",3032,"DNA replication proteins [BR:ko03032","priL, pri2, priB"," DNA primase large subunit",""
"5512","K18887","K18887",0.00727405750745693,0.579221875518172,0.00021379586702112,0.000932459082670428,0.0385034984710079,"A09180","Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters [BR:ko02000","efrA, efrE"," ATP-binding cassette, subfamily B, multidrug efflux pump",""
